app_name,review_date,rating,cleaned_content,review_length,flag_safety,flag_subscription
Bumble,1970-01-01 00:29:24.690748,5,,0,0,0
Bumble,1970-01-01 00:29:24.684783,1,got banned reason customer support team respond query told read community guidelines atleast give proper reasoning premium customer still proper treatment,21,0,0
Bumble,1970-01-01 00:29:24.682661,1,every single time cancel premium subscription get sent bunch likes cant even see premium weeks got likes canceled premium got seven likes less hours theyre spam sending bots likes make pay see crooks,33,0,1
Bumble,1970-01-01 00:29:24.682566,1,hour time limit crazy go somewhere dont check consistently miss match way rematching amount fake profiles ridiculous wouldnt problem required verification using,22,0,0
Bumble,1970-01-01 00:29:24.681866,5,loving good thing,3,0,0
Bumble,1970-01-01 00:29:24.679266,1,app becoming celebrity girl matches wastes time money wasted download app,11,0,0
Bumble,1970-01-01 00:29:24.677050,5,nice,1,0,0
Bumble,1970-01-01 00:29:24.675913,1,worth time amongst costing way much ever reasonable use,9,0,0
Bumble,1970-01-01 00:29:24.675833,5,bumble account blocked aware reason behind action could please let know account blocked unknowingly violated community guideline sincerely apologize request please inform specific issue share relevant screenshot details understand mistake ensure never happens kindly request review account unblock possible,39,0,0
Bumble,1970-01-01 00:29:24.673988,1,feels like market,3,0,0
Bumble,1970-01-01 00:29:24.669172,1,good dating app,3,0,0
Bumble,1970-01-01 00:29:24.667852,1,distance filter total bs supposed look people town,8,0,0
Bumble,1970-01-01 00:29:24.667848,1,survey somewhere showed certain amount women bumble validation farming isnt low percentage either bumble pay option guys able start conversation comment whatever part profile ive always hated bumble trash matches never started conversation wasnt able barely talked went nowhere easily worst app ive used,44,0,1
Bumble,1970-01-01 00:29:24.666363,1,premium subscription scam havent receiving matches even chatgpt content verified profile profile completion,13,1,1
Bumble,1970-01-01 00:29:24.664694,1,tried spotlight features twice dozens men liked profile even though preferences set women dont want men see profile im paying women find spotlight feature,24,0,1
Bumble,1970-01-01 00:29:24.663611,3,use better people using free version like anything facebook dating feel want keep single paying ive used versions got added value paying,22,0,1
Bumble,1970-01-01 00:29:24.663318,1,ban stupid reason saying u r paid stuff like without proof thereafter membership fees non refundable stay away app,19,0,0
Bumble,1970-01-01 00:29:24.661716,1,total garbage appthe person liked would never queue hence cant swipe himher get matchedscam appplease dont use,17,1,0
Bumble,1970-01-01 00:29:24.660540,1,takes ridiculous amount time verifying browser comes steps puzzle boom cant call number verify youve start business days lonh procedure,20,0,0
Bumble,1970-01-01 00:29:24.657680,2,gives hours message someone match pay us jobs lives dont check apps constantly basically another app trying take money giving nothing return,22,0,1
Bumble,1970-01-01 00:29:24.657058,1,im trying create new account pictures loading second premium user cant access account cant see likes please work,18,0,0
Bumble,1970-01-01 00:29:24.655887,4,decent app possible find someone special much better,8,0,0
Bumble,1970-01-01 00:29:24.654478,1,waste time use app matches even premium endless swiping waste money,11,0,0
Bumble,1970-01-01 00:29:24.653005,4,like bumble apps,3,0,0
Bumble,1970-01-01 00:29:24.649832,1,bumble pretends protect women freely allows men send sexual degrading first messages consequences moment woman claps back jokes ban life punish women defending protecting male entitlement bumble safe app platform harassment gets ignored women pay price,36,1,1
Bumble,1970-01-01 00:29:24.647172,1,app crazy fake ooo,4,0,0
Bumble,1970-01-01 00:29:24.643436,1,cant create account,3,0,0
Bumble,1970-01-01 00:29:24.643234,5,amazing,1,0,0
Bumble,1970-01-01 00:29:24.643081,5,noce,1,0,0
Bumble,1970-01-01 00:29:24.642305,1,cant even make account,4,0,0
Bumble,1970-01-01 00:29:24.640651,1,app scam stole much money ur details bank,8,1,0
Bumble,1970-01-01 00:29:24.640568,5,nice app clear real ids found well experience,8,0,0
Bumble,1970-01-01 00:29:24.635789,1,tried use premium worth even single date happen scam recommended,10,1,0
Bumble,1970-01-01 00:29:24.632027,1,blocked account reason lost strong connection whats point app rip away people find,13,0,0
Bumble,1970-01-01 00:29:24.624854,1,likesguys swipe right everyone unmatch actually reading profile apparently see likes without paying premium ego boost wouldnt surprised app littered bots though circumstances company easily prevent limiting unmatches males im sure dont care wont using app dont care enough fix worth using point nothing real,45,0,1
Bumble,1970-01-01 00:29:24.623112,1,get match dates,3,0,0
Bumble,1970-01-01 00:29:24.621182,3,app give date years existence,5,0,0
Bumble,1970-01-01 00:29:24.620657,1,cant see anyone likes without paying week pass,8,0,1
Bumble,1970-01-01 00:29:24.618830,1,algo doomed matches lol pointits photo viewing app,8,0,0
Bumble,1970-01-01 00:29:24.618664,1,really spottyconstantly loading good,4,0,0
Bumble,1970-01-01 00:29:24.616319,1,swipes per day cant sort preferences lots ads easier go bar,11,0,0
Bumble,1970-01-01 00:29:24.615119,1,wanna waste lifeget app,4,0,0
Bumble,1970-01-01 00:29:24.614776,5,love,1,0,0
Bumble,1970-01-01 00:29:24.614284,1,working without pay,3,0,1
Bumble,1970-01-01 00:29:24.612873,5,pay lifetime membership youre welcome,5,0,1
Bumble,1970-01-01 00:29:24.610157,1,honestly money grab friend swiped found went trying find shows likes even adjusted filters free mode disappeared fixed make sure wasnt filters hiding one month swiping right every one month left right month left running people still doesnt show three months ran people didnt pop,45,0,0
Bumble,1970-01-01 00:29:24.607924,5,dont fumble get bumble im lovin,6,0,0
Bumble,1970-01-01 00:29:24.606172,1,scam says free features gave try says got responses cant see wo paying subsciption fee nothing free except time wasted setting profile,22,1,1
Bumble,1970-01-01 00:29:24.604978,1,mostly fake accounts top free swipes per day good meeting people men basically never get match even wont message within hours match times pointless app tbh,26,0,0
Bumble,1970-01-01 00:29:24.601298,1,thought id give shot bot filter worded poorly images tiny wants like times nah man wasnt worth still aint,19,0,0
Bumble,1970-01-01 00:29:24.593578,3,purchased superswipe used five free ones come premium subscription thats ridiculous,11,0,1
Bumble,1970-01-01 00:29:24.586354,1,waste time money time deceiving,5,0,0
Bumble,1970-01-01 00:29:24.574137,1,dont download app loose mony fak app,7,0,0
Bumble,1970-01-01 00:29:24.573781,5,good,1,0,0
Bumble,1970-01-01 00:29:24.571682,1,likes one singular day lmao,5,0,0
Bumble,1970-01-01 00:29:24.571094,1,blocked without reason,3,0,0
Bumble,1970-01-01 00:29:24.570234,5,good,1,0,0
Bumble,1970-01-01 00:29:24.569348,2,ok ok,2,0,0
Bumble,1970-01-01 00:29:24.567558,1,per week,2,0,0
Bumble,1970-01-01 00:29:24.565766,1,bad ui,2,0,0
Bumble,1970-01-01 00:29:24.564804,1,apps premium user one never get match interesting waste time,10,0,0
Bumble,1970-01-01 00:29:24.563876,3,greedy developers noticed profiles hidden due make spend money viskas kainuoja absoliuiai dar ir kainos nesamoningos nei gali matyt kas palaikino net jei ir ulaikinsi uzdengta mergina kuri palaikino vistiek jos profilio nematysi nes neturi prenumeratos prices steep,38,0,0
Bumble,1970-01-01 00:29:24.562756,1,men im lesbian men,4,0,0
Bumble,1970-01-01 00:29:24.555971,2,like limits encourage thoughtful swiping dont tell many swipes long take recharge course theres constant pop ups buy premium,19,0,0
Bumble,1970-01-01 00:29:24.554986,1,bad app,2,0,0
Bumble,1970-01-01 00:29:24.553165,1,still banned dont know,4,0,0
Bumble,1970-01-01 00:29:24.549866,5,beta program full smh,4,0,0
Bumble,1970-01-01 00:29:24.547313,5,absolutely brilliant,2,0,0
Bumble,1970-01-01 00:29:24.546423,3,many basic features locked behind subscriptions free compliments renewed weekly monthly basis also many profile photos get automatically removed without notification reason,22,0,1
Bumble,1970-01-01 00:29:24.534221,1,stupid app wouldnt even let make account kept breaking sign,10,0,0
Bumble,1970-01-01 00:29:24.529808,1,problematic app till almost months authorised fund yet refund even already unsubsrcibe responsible,13,0,0
Bumble,1970-01-01 00:29:24.529325,1,dis casting app dont come hear,6,0,0
Bumble,1970-01-01 00:29:24.528573,5,good,1,0,0
Bumble,1970-01-01 00:29:24.528330,1,app team make sure compliments never reach opposite person users profiles active users someone switch notifications app instagram followers,19,0,0
Bumble,1970-01-01 00:29:24.527444,1,matches aweful u spend money,5,0,0
Bumble,1970-01-01 00:29:24.520238,1,bizzare verification process makes solve brain teaser suited mensa app dating one tries said hell,15,0,0
Bumble,1970-01-01 00:29:24.519843,1,would give app stars could literally worthless didnt engage match single person want look profiles random people youll never meet hear app,22,0,0
Bumble,1970-01-01 00:29:24.513026,1,without subscription cant work,4,0,1
Bumble,1970-01-01 00:29:24.506666,3,love bumble recently starting get expensive,6,0,0
Bumble,1970-01-01 00:29:24.504501,1,get real likes ones get frauds,6,1,0
Bumble,1970-01-01 00:29:24.503958,5,good,1,0,0
Bumble,1970-01-01 00:29:24.501071,1,paying nonpaying member officially say youre unlikely get matches without paying see actually likes ever since premium expired weeks ago single person liked come across people queue matter many swipe right one match someone went matches week paying zero matches total scam bumble dont filters tested save money,48,1,1
Bumble,1970-01-01 00:29:24.500383,5,cannot even see liked ulol,5,0,0
Bumble,1970-01-01 00:29:24.499851,5,good,1,0,0
Bumble,1970-01-01 00:29:24.497350,1,nobody never responds sent compliments likes never get response theyre looking somebody specific goes show lot men dont stand chance,20,0,0
Bumble,1970-01-01 00:29:24.496258,5,great application,2,0,0
Bumble,1970-01-01 00:29:24.495623,1,useful premium user keep swiping match found,7,0,0
Bumble,1970-01-01 00:29:24.492924,5,tbh app good stars,4,0,0
Bumble,1970-01-01 00:29:24.491287,2,mistake block id option also,5,0,0
Bumble,1970-01-01 00:29:24.490783,5,good feeling,2,0,0
Bumble,1970-01-01 00:29:24.489484,5,helps us mean get,4,0,0
Bumble,1970-01-01 00:29:24.484496,1,week see likes thats insane youre essentially locked behind pay wall use likes get dont support greedy money hungry company,20,0,1
Bumble,1970-01-01 00:29:24.484109,1,absolute money grab hide likes never come across unless upgrade found hinge much better far fair,16,0,0
Bumble,1970-01-01 00:29:24.480652,5,good,1,0,0
Bumble,1970-01-01 00:29:24.479038,1,app doesnt open,3,0,0
Bumble,1970-01-01 00:29:24.477756,3,good,1,0,0
Bumble,1970-01-01 00:29:24.476284,3,biggest issue app lack people live area well million people yet run even one within km maybe minutes ive found speaking female friends dont like bumble women message first policy think ironic women actually dislike feature designed help women dating app beyond well made app wish could review dislikes like hinge thats whatever,53,0,0
Bumble,1970-01-01 00:29:24.475104,1,app lot bugs gets stuck,5,0,0
Bumble,1970-01-01 00:29:24.474863,5,app issues monetization way top never paid subscription little year ago made account couple weeks met woman dreams got engaged couple months ago,23,0,1
Bumble,1970-01-01 00:29:24.474151,3,ok,1,0,0
Bumble,1970-01-01 00:29:24.471330,1,already paid subscription getting features,5,0,1
Bumble,1970-01-01 00:29:24.470943,5,good,1,0,0
Bumble,1970-01-01 00:29:24.470550,1,took months subscription instantly blocked advertising im loss pics approved hadnt even chatted anyone asked specifics couldnt answer escalated fraud credit card company update ive asked repeatedly specific reason account blocked reply id give zero star rating could approve pictures take money block account absolute scam,46,1,1
Bumble,1970-01-01 00:29:24.465264,1,matches even weeks swiping,4,0,0
Bumble,1970-01-01 00:29:24.462816,5,super,1,0,0
Bumble,1970-01-01 00:29:24.460112,1,bumble really needs show last message even someone unmatches closes account coz mentioned move app sometime last days missed notification opened app whole chat gone dont know final message shared number leaving losing real connection forever didnt see one message feels unfair im asking rematchjust least see last text,49,0,0
